tweet_id	text	created_at	retweet_count	user_id	screen_name	#followers	#followings	#statuses	keywords	hashtags	urls
746719689041022977	Congratulations Justine - that's great news.  https://t.co/u64o9WMLTs	2016-06-25 15:00:21	474	103065157	David Cameron	1605242	391	2504	[]	[]	['https://twitter.com/justinegreening/status/746697259736268800']
746086712468709376	Thank you everyone who voted to keep Britain stronger, safer &amp; better off in Europe - and thousands of @StrongerIn campaigners around the UK	2016-06-23 21:05:08	6093	103065157	David Cameron	1605242	391	2504	[]	[]	[]
746082280104407040	RT @ElectoralCommUK: Close of poll in 15 minutes for the historic #EURef! Get to your polling station by 10pm https://t.co/ujsLe2Gda7	2016-06-23 20:47:31	212	103065157	David Cameron	1605242	391	2504	[]	['EURef']	['http://www.aboutmyvote.co.uk/uk-voters']
746076928428376064	RT @StrongerIn: Where's your polling station? Find out here: https://t.co/OSErtpA5wx   Then vote REMAIN. https://t.co/hNFO9U3pqn	2016-06-23 20:26:15	163	103065157	David Cameron	1605242	391	2504	[]	[]	['https://wheredoivote.co.uk/']
746076336347807744	RT @StrongerIn: IMPORTANT: As long as you're in the polling station queue by 10pm tonight, you can still vote. So vote REMAIN. https://t.co…	2016-06-23 20:23:54	291	103065157	David Cameron	1605242	391	2504	[]	[]	[]
746076172056993792	RT @ElectoralCommUK: Polling stations are open until 10pm. If you are in the queue by 10pm, you will be able to cast your #EURef vote	2016-06-23 20:23:15	652	103065157	David Cameron	1605242	391	2504	[]	['EURef']	[]
746070617082892288	Polls close at 10pm. Just 1 hour left to #VoteRemain - and keep Britain stronger, safer and better off in Europe. https://t.co/vUs3kJwAKx	2016-06-23 20:01:11	505	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
746068128426246144	RT @ElectoralCommUK: Delayed due to adverse weather conditions? Polling stations open until 10pm – if in line at 10pm, you will be able to…	2016-06-23 19:51:17	1147	103065157	David Cameron	1605242	391	2504	[]	[]	[]
746066897721004032	RT @StrongerIn: Today is about unity, hope and a brighter future for your children and generations to come. Vote REMAIN. https://t.co/PH7g7…	2016-06-23 19:46:24	295	103065157	David Cameron	1605242	391	2504	[]	[]	[]
746056815486603264	RT @StrongerIn: Find your nearest polling station - and remember you don't need your polling card to vote: https://t.co/OSErtpA5wx https://…	2016-06-23 19:06:20	204	103065157	David Cameron	1605242	391	2504	[]	[]	['https://wheredoivote.co.uk/']
746053547402330112	RT @ConservativesIN: If you’re unsure about where your polling station is, use this tool to find out where to vote: https://t.co/A6cYOO3nw0…	2016-06-23 18:53:21	63	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.wheredoivote.co.uk']
746040350964330496	Remember to #VoteRemain by 10pm tonight to keep Britain stronger, safer and better off in Europe. #StrongerIn https://t.co/miP9wvssBh	2016-06-23 18:00:55	470	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain', 'StrongerIn']	[]
746033523451101184	RT @StrongerIn: James Corden: I hope everyone in Britain will be voting REMAIN #VoteRemain https://t.co/jfTbe4mWRr	2016-06-23 17:33:47	671	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	['https://amp.twimg.com/v/b1316a94-c073-4d29-ba4b-c30f5030b752']
746022754412003328	Thank you to @StrongerIn teams out across the country ensuring people #VoteRemain. You've fought a great campaign: https://t.co/Jh9k6wPSC2	2016-06-23 16:50:59	442	103065157	David Cameron	1605242	391	2504	['people']	['VoteRemain']	['https://amp.twimg.com/v/db1d1e6f-0b2b-4bd8-ba86-1806b2749387']
746016656313425920	RT @StrongerIn: Vote REMAIN, and you’re voting with British heroes like Becks, Bear, Bobby and BOND. #EUref https://t.co/bqRq5Dp2Ez	2016-06-23 16:26:45	170	103065157	David Cameron	1605242	391	2504	[]	['EUref']	[]
746010636837060608	#VoteRemain today and secure a stronger future for our country. We're stronger, safer and better off in Europe. https://t.co/x08rC0lAUW	2016-06-23 16:02:50	724	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
746002332282916864	RT @StrongerIn: Vote REMAIN, and your vote is backed up by THOUSANDS of independent experts who agree with you #EUref #referendum https://t…	2016-06-23 15:29:50	355	103065157	David Cameron	1605242	391	2504	[]	['EUref', 'referendum']	[]
745997773946884096	Samantha &amp; I casting our #EUref vote this morning. Polls close at 10pm tonight - make sure you vote, and #VoteRemain https://t.co/tYHnQdr1gu	2016-06-23 15:11:43	375	103065157	David Cameron	1605242	391	2504	[]	['EUref', 'VoteRemain']	[]
745981125588287489	RT @StrongerIn: Unable to get to the polling station today? Register BEFORE 5PM for an emergency proxy vote: https://t.co/oB2eQo8NJb https:…	2016-06-23 14:05:34	327	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.aboutmyvote.co.uk/how-do-i-vote/voting-by-proxy']
745974883578945536	Today's the day you can vote for a stronger future - with Britain leading, not leaving, Europe. #VoteRemain https://t.co/47VHvqweOC	2016-06-23 13:40:46	995	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745964243988660224	RT @TheVoiceNews: June Sarpong &amp; other BME women pen open letter on EU Referendum: Our voices need to be heard https://t.co/uFRNkNeRDC http…	2016-06-23 12:58:29	77	103065157	David Cameron	1605242	391	2504	[]	[]	['http://dlvr.it/LdPdR1']
745913532038909952	Incredibly passionate speech from Sheila Hancock, on why we’re stronger together than apart #VoteRemain: https://t.co/6Dp4MWS4dx	2016-06-23 09:36:59	289	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	['https://twitter.com/StrongerIn/status/745908385246130176']
745876419209732096	RT @GregHands: With the @RemainCF and Kensington @StrongerIn teams at Earls Court station getting the message out to #VoteRemain https://t.…	2016-06-23 07:09:30	70	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745876345301925888	RT @edvaizey: Retweet! #VoteRemain #EUref https://t.co/7X9b84Mpi1	2016-06-23 07:09:13	356	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain', 'EUref']	[]
745876287651192832	RT @sajidjavid: #VoteRemain today if you want a more prosperous economy, more jobs, and more opportunities for our children and grandchildr…	2016-06-23 07:08:59	364	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745872579924197376	It's great to see David Walliams is voting Remain.  https://t.co/SusGgBqiJj	2016-06-23 06:54:15	295	103065157	David Cameron	1605242	391	2504	[]	[]	['https://twitter.com/davidwalliams/status/745616111287345152']
745870103397404672	Vote Remain - so that our children and grandchildren have a brighter future.	2016-06-23 06:44:24	1280	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745731823100125184	I'm proud of everyone at @StrongerIn. They have fought a great campaign. The UK has a great future if we #VoteRemain tomorrow.	2016-06-22 21:34:56	850	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745699771080384513	"RT @BBCNews: .@David_Cameron: ""Don't vote Leave on the basis of things that aren't true"" #EUref  https://t.co/GWhlHrjOAc https://t.co/hNIln…"	2016-06-22 19:27:34	819	103065157	David Cameron	1605242	391	2504	[]	['EUref']	['http://bbc.in/28OuYIq']
745673473993871366	There's still a few hours left to tell your family, friends and neighbours: We're #StrongerIn Europe. #VoteRemain https://t.co/ORWB5rR0VN	2016-06-22 17:43:04	650	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn', 'VoteRemain']	[]
745658930307620864	Delighted to visit @JLRPR in Solihull - a great British employer that is backing #Remain in tomorrow's referendum. https://t.co/0eibn7r86k	2016-06-22 16:45:17	196	103065157	David Cameron	1605242	391	2504	[]	['Remain']	[]
745654877066510336	One word sums up this campaign:                          Together.                                                   #VoteRemain	2016-06-22 16:29:10	484	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745647453433626624	At Solihull Hospital to meet @CathyWRCM and a great team of midwives - they believe our NHS will be #StrongerIn. https://t.co/CRUze6zyD6	2016-06-22 15:59:41	141	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
745642145965608960	With @thehistoryguy at Warriner School, Bloxham. For the sake of our children &amp; grandchildren, #VoteRemain tomorrow. https://t.co/BxjrYPZOHb	2016-06-22 15:38:35	155	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745632561922191360	Tomorrow, play your part in keeping Britain stronger, safer and better off - help a @StrongerIn team in your area: https://t.co/v5Aa5ybMrB	2016-06-22 15:00:30	141	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.strongerin.co.uk/campaignhubs']
745624264481579013	Chatting with customers at Millets Farm Garden Centre about why Britain is stronger, safer and better off in Europe. https://t.co/3JGidL7Y7T	2016-06-22 14:27:32	153	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745607467334246400	D-Day veteran Patrick Churchill served his country with honour and courage - he believes we're #StrongerIn. https://t.co/KozTe5UM6L	2016-06-22 13:20:47	177	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
745604714205683712	Farmers - like David Christensen of Abingdon - say we're #StrongerIn the EU single market of 500m people #VoteRemain https://t.co/x2a1I14xfC	2016-06-22 13:09:51	184	103065157	David Cameron	1605242	391	2504	['people']	['StrongerIn', 'VoteRemain']	[]
745584140477661185	In Swindon to meet @CrestNicholson boss Tom Dwyer &amp; apprentice Maisie Lapham - another big employer backing #Remain. https://t.co/38qzI433Wy	2016-06-22 11:48:06	95	103065157	David Cameron	1605242	391	2504	[]	['Remain']	[]
745565194382938112	TV doctor @xandvt has joined @HarrietHarman and I on the battlebus - he's clear our NHS is #StrongerIn. https://t.co/vq3Ejrg4OQ	2016-06-22 10:32:48	98	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
745560126824787968	Small business is #StrongerIn: Isabelle Ugochukwu of @IsabellaQueen &amp; Marie Hodgson of @Shinerltd both back Remain. https://t.co/s7mrFfIH9p	2016-06-22 10:12:40	120	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
745555434405236736	In Bristol to hear Sir John Major say we must Remain in the EU for the sake of our children and grandchildren. https://t.co/9W01ITq423	2016-06-22 09:54:01	278	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745538193303363584	"With @HarrietHarman at great British firm @Shinerltd - they warn it would be ""a disaster"" for them if we left the EU https://t.co/n2IUP6FVot"	2016-06-22 08:45:31	108	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745534569575702528	Over 1,200 businesses - small, medium, large &amp; employing 1.75 million people - say with one voice: we're #StrongerIn https://t.co/T2xIQV5o1x	2016-06-22 08:31:07	198	103065157	David Cameron	1605242	391	2504	['people']	['StrongerIn']	['http://www.thetimes.co.uk/edition/comment/british-business-benefits-massively-from-eu-n5bhfw9nd']
745524759677394945	From Becks to Bear, British icons supporting #VoteRemain: https://t.co/xZUWRHxfAg	2016-06-22 07:52:08	340	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745511752918401024	Last night at #BBCdebate @RuthDavidsonMSP @SadiqKhan &amp; @FrancesOGrady set out exactly why we're #StrongerIn. Watch: https://t.co/bJa8iTrTdh	2016-06-22 07:00:27	318	103065157	David Cameron	1605242	391	2504	[]	['BBCdebate', 'StrongerIn']	['https://amp.twimg.com/v/835dc5bf-336c-4f52-8087-4b462ff0f5e6']
745364303969193984	It's great to see Daniel Craig is planning to Vote Remain on Thursday. https://t.co/DZL9CejTmM	2016-06-21 21:14:32	1505	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745356576089858048	.@RuthDavidsonMSP and the team made the case to #VoteRemain with real passion. Leave had no plan and are asking us to leap in the dark.	2016-06-21 20:43:50	430	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
745306976037539840	Facing questions on @itvwestcountry early evening news about why Britain is stronger, safer and better off in Europe https://t.co/WC64CPIPyw	2016-06-21 17:26:44	120	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745305718148988938	Great to see Bear Grylls thinks we're #StrongerIn #VoteRemain  https://t.co/A2NtgJaqA1	2016-06-21 17:21:44	211	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn', 'VoteRemain']	['https://twitter.com/beargrylls/status/745295196670222336']
745285493777104896	When you vote on Thursday, think how far we've come, how much more we can achieve, and vote Remain. My speech today: https://t.co/5XK7mg1wAx	2016-06-21 16:01:23	242	103065157	David Cameron	1605242	391	2504	[]	[]	['https://www.facebook.com/DavidCameronOfficial/videos/1216617395029243/']
745239791105605636	My message to @TheSun readers: vote to remain on Thursday, and Britain can lead the EU in driving through change. https://t.co/ZhXION8xWC	2016-06-21 12:59:46	347	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745199568833372161	RT @WilliamJHague: Britain's opponents would love to cause mischief if we left the European Union. Read my latest article @Telegraph https:…	2016-06-21 10:19:57	141	103065157	David Cameron	1605242	391	2504	[]	[]	[]
745199482346868736	Millions of families face higher prices for the weekly shop if we leave the EU. Vote Remain on Thursday to avoid it: https://t.co/TwnApDD1Ac	2016-06-21 10:19:36	184	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.mirror.co.uk/news/uk-news/brexit-would-cost-brits-580-8240200']
745188569778655232	London City Airport CEO: The UK needs a global, connected capital city - and leaving would put all of that at risk. https://t.co/bqyg1GSbaz	2016-06-21 09:36:14	146	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.cityam.com/243715/london-global-city-so-why-vote']
745176289959514113	A sobering warning from George Soros on the consequences for family finances if we leave the EU. We're #StrongerIn: https://t.co/yz4sX9o7vs	2016-06-21 08:47:26	208	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	['https://www.theguardian.com/commentisfree/2016/jun/20/brexit-crash-pound-living-standards-george-soros']
745159910267068417	David Beckham is clear: we should be facing the problems of the world together and not alone https://t.co/oRuRB4PZgq https://t.co/aDHdrlhZ1O	2016-06-21 07:42:21	2498	103065157	David Cameron	1605242	391	2504	[]	[]	['https://www.facebook.com/StrongerInCampaign/photos/a.1016792188361105.1073741828.1014500498590274/1198481010192221/?type=3&theater']
745154969720889347	I'm delighted to see David Beckham is supporting #StrongerIN and will vote Remain: https://t.co/oRuRB4PZgq	2016-06-21 07:22:43	246	103065157	David Cameron	1605242	391	2504	[]	['StrongerIN']	['https://www.facebook.com/StrongerInCampaign/photos/a.1016792188361105.1073741828.1014500498590274/1198481010192221/?type=3&theater']
745149043517513734	I'm talking to @reallorraine on @ITV shortly. I'll be explaining why you shouldn't risk your family's future by voting Leave. #VoteRemain.	2016-06-21 06:59:10	124	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
744980842846556160	Football fans should know: all 20 @PremierLeague clubs say we’re #StrongerIn Europe. https://t.co/oYa5VDkLHN https://t.co/t5QJTsI9vR	2016-06-20 19:50:48	598	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	['http://www.skysports.com/football/news/11661/10319653/premier-league-clubs-want-to-remain-in-european-union-says-richard-scudamore']
744947477015519232	My tribute to Jo Cox - just one of many from fellow MPs to a loving, determined and passionate colleague: https://t.co/nonxyro0YR	2016-06-20 17:38:13	178	103065157	David Cameron	1605242	391	2504	[]	[]	['https://www.facebook.com/DavidCameronOfficial/posts/1215975455093437']
744924667341856768	Bernard Kenny was a hero, who risked his life trying to save Jo Cox. He deserves public recognition	2016-06-20 16:07:35	431	103065157	David Cameron	1605242	391	2504	[]	[]	[]
744852382417358848	I'm talking to @bbclaurak about why we're #StrongerIn the EU &amp; why we shouldn't risk leaving there's no going back. https://t.co/PqPdfzTp6E	2016-06-20 11:20:21	160	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
744846548475981824	I've visited a series of businesses whose parts go to this production line to make cars. All say we're #StrongerIn https://t.co/DHtlRrDsNr	2016-06-20 10:57:10	130	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
744821719186038784	All 20 @premierleague clubs agree: a Remain vote this Thursday is best for football - and best for Britain: https://t.co/pY8fqCZit3	2016-06-20 09:18:30	191	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.dailymail.co.uk/sport/football/article-3650006/Premier-League-boss-Richard-Scudamore-weighs-debate-Europe-backs-remain-campaign.html']
744818807588347904	Find out how 627 jobs at this car parts manufacturer rely on being in the EU on tonight's @BBCNews at 6pm and 10pm. https://t.co/zS4m8RO3Hb	2016-06-20 09:06:56	136	103065157	David Cameron	1605242	391	2504	[]	[]	[]
744771777960742913	The U.K. car industry is clear - we should Remain in the EU for a strong economy. https://t.co/x6NUyseI3n	2016-06-20 06:00:03	178	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.bbc.co.uk/news/business-36572405']
744630801485148160	"RT @StrongerInPress: 10 Nobel prize-winning economists: ""The economic arguments are clearly in favour of remaining in the EU"" #StrongerIn h…"	2016-06-19 20:39:52	232	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
744611810544750592	Britain isn't a quitter. Tonight on #bbcqt I set out the positive case for Britain remaining and leading in the EU: https://t.co/6dEtZ4jH9B	2016-06-19 19:24:24	766	103065157	David Cameron	1605242	391	2504	[]	['bbcqt']	['https://amp.twimg.com/v/0bcdb4aa-c24c-439b-b751-7bdbb0411d5d']
744601762221416448	Thanks to Question Time audience. Vote Remain for a stronger economy &amp; because Britain doesn't quit. Voting Leave means there's no way back.	2016-06-19 18:44:28	576	103065157	David Cameron	1605242	391	2504	[]	[]	[]
744581055085158400	I'm in Milton Keynes, ready to talk to the Question Time audience at 645 on BBC1 about why we're #StrongerIn the EU. https://t.co/9rxp7SFCHe	2016-06-19 17:22:11	217	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
744543602127290368	"RT @StrongerIn: The Times, Mirror, FT, Mail on Sunday &amp; Observer all say ""vote REMAIN"": https://t.co/cYMMynYeRo"	2016-06-19 14:53:22	391	103065157	David Cameron	1605242	391	2504	[]	[]	[]
744540619733934080	It's fantastic to see so many people coming together in Hyde Park to say we're #StrongerIn the European Union. https://t.co/ebLdX5b3ur	2016-06-19 14:41:31	1034	103065157	David Cameron	1605242	391	2504	['people']	['StrongerIn']	[]
744530678038020096	The Mail on Sunday makes a powerful case for voting Remain -  https://t.co/14JHbRU4Xe	2016-06-19 14:02:01	182	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.dailymail.co.uk/debate/article-3648681/THE-MAIL-SUNDAY-COMMENT-Vote-Remain-safer-freer-prosperous-yes-GREATER-Britain.html']
744512755324059648	Jo Cox's strong voice in the campaign to remain in the EU will be badly missed. Her final article, published today: https://t.co/dDgRr2Won3	2016-06-19 12:50:47	494	103065157	David Cameron	1605242	391	2504	[]	[]	['https://www.facebook.com/StrongerInCampaign/posts/1196877127019276']
744493064841007104	My Sunday Express article on why we must think very carefully about Thursday's vote - because there's no going back: https://t.co/jFbsLKR40w	2016-06-19 11:32:33	251	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.express.co.uk/news/politics/681200/There-is-so-much-at-stake-for-us-referendum-David-Cameron-comment']
744481126090055680	"Urgent call from leading voices from a number of parties to ""reject division, isolationism &amp; blame"" and vote Remain: https://t.co/XkJFjYTaDY"	2016-06-19 10:45:06	220	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.theguardian.com/news/2016/jun/18/the-big-issue-eu-referendum']
744472891144675328	Important article from @richardbranson: leaving the EU is an irreversible decision that would hit our economy &amp; jobs https://t.co/UcxNwF5W9J	2016-06-19 10:12:23	366	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.dailymail.co.uk/news/article-3648663/If-vote-Leave-won-t-kick-establishment-b-s-ll-shoot-foot-RICHARD-BRANSON-s-voting-Remain.html']
744433563613990912	Leaving the EU is irreversible - there's no turning back. My Sunday Telegraph article ahead of the crucial #EUref: https://t.co/3BXkojAsBm	2016-06-19 07:36:07	285	103065157	David Cameron	1605242	391	2504	[]	['EUref']	['https://www.facebook.com/DavidCameronOfficial/posts/1215080805182902']
743798822791483393	In tribute to Jo Cox, we must drive out hatred, division and intolerance where we find them in our public life and communities.	2016-06-17 13:33:53	852	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743792116632018944	Jeremy Corbyn and I stood together to pay tribute to Jo Cox - an extraordinary and compassionate campaigning MP. https://t.co/7SgxLOiRIK	2016-06-17 13:07:14	1104	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743480517023137792	The death of Jo Cox is a tragedy. She was a committed and caring MP. My thoughts are with her husband Brendan and her two young children.	2016-06-16 16:29:03	5871	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743450434224939008	It's right that all campaigning has been stopped after the terrible attack on Jo Cox. I won't go ahead with tonight's rally in Gibraltar.	2016-06-16 14:29:30	1378	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743435784968110082	Very concerned about reports Jo Cox has been injured. Our thoughts and prayers are with Jo and her family.	2016-06-16 13:31:18	854	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743408737872904192	Chatting to @JeremyClarkson and @MrJamesMay. We all agree Britain is #StrongerIN - vote Remain on 23rd June. https://t.co/ow6INgs87Z	2016-06-16 11:43:49	589	103065157	David Cameron	1605242	391	2504	[]	['StrongerIN']	[]
743401692931186688	"RT @Peston: Bank of England warns Brexit could lead to ""a materially lower path for growth and a notably higher path for inflation""."	2016-06-16 11:15:49	325	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743322352881008641	Great to see The Voice supporting Remain. We are stronger, safer and better off in the EU.  https://t.co/JZwGkFJLTF	2016-06-16 06:00:33	138	103065157	David Cameron	1605242	391	2504	[]	[]	['https://twitter.com/thevoicenews/status/743094337395949572']
743315564446179328	2/2. We should listen to experts when they warn us of the dangers to our economy of leaving the European Union.	2016-06-16 05:33:35	243	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743315310510407684	1/2. It's deeply concerning that the Leave campaign is criticising the independent Bank of England.	2016-06-16 05:32:34	222	103065157	David Cameron	1605242	391	2504	[]	[]	[]
743155338636042244	General Rupert Smith, former Deputy Commander of @NATO, is clear: remaining in Europe is key to our defences: https://t.co/6o8AX7Z8MW	2016-06-15 18:56:54	127	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.telegraph.co.uk/news/2016/06/15/europe-is-not-a-threat-to-our-defences-its-the-only-way-we-can-m/']
743134105404055552	"RT @FT: FT View: ""This is not time to revert to little England. The vote must be 'Remain.'"" https://t.co/lrde2RKFN6 https://t.co/IjZbHcjvPK"	2016-06-15 17:32:32	1005	103065157	David Cameron	1605242	391	2504	[]	[]	['http://on.ft.com/1Q4TTro']
743090276844118017	Everything Britain achieved over the last 6 years is at risk if we cut ourselves off from the EU. We're #StrongerIn: https://t.co/Y7KhnRZKmq	2016-06-15 14:38:22	224	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	['https://www.youtube.com/watch?v=i7CHUug01ek']
742989889751416832	Experts agree, there'll be a hole in our finances if we leave the EU. That will mean higher taxes, spending cuts, more borrowing, or all 3.	2016-06-15 07:59:28	387	103065157	David Cameron	1605242	391	2504	[]	[]	[]
742978549372588032	Important warning from the John Lewis boss: leaving the EU would lead to higher prices in UK shops, hitting families https://t.co/hFSTHRcTeI	2016-06-15 07:14:24	270	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.bbc.co.uk/news/business-36533996']
742978546444980224	RT @sarahwollaston: Very significant step for the British Medical Journal to so strongly back remaining in the EU @bmj_latest https://t.co/…	2016-06-15 07:14:24	512	103065157	David Cameron	1605242	391	2504	[]	[]	[]
742978031866777600	Rolls Royce is one of our biggest exporters, creating thousands of UK jobs - and they're clear that their staff &amp; suppliers are #StrongerIN	2016-06-15 07:12:21	307	103065157	David Cameron	1605242	391	2504	[]	['StrongerIN']	[]
742644336236564480	The Leave campaign won't listen to experts, but @TheIFS  is  clear: Brexit would mean less money for public services as the economy shrinks.	2016-06-14 09:06:22	358	103065157	David Cameron	1605242	391	2504	[]	[]	[]
742277364198051840	BT bosses &amp; unions representing their employees are clear: leaving Europe would hurt British business &amp; our economy. https://t.co/q65a8aEUWQ	2016-06-13 08:48:09	155	103065157	David Cameron	1605242	391	2504	[]	[]	['http://news.sky.com/story/1710805/bt-and-unions-to-warn-staff-of-brexit-risk']
742266887199952897	RT @George_Osborne: Treasury committee chair Andrew Tyrie has heard all evidence from both sides. Today he backs #VoteRemain https://t.co/G…	2016-06-13 08:06:31	131	103065157	David Cameron	1605242	391	2504	[]	['VoteRemain']	[]
742035647242854400	I'm horrified by reports of the overnight shooting in Orlando. My thoughts are with the victims and their families.	2016-06-12 16:47:39	1002	103065157	David Cameron	1605242	391	2504	[]	[]	[]
741933955881041920	The Archbishop of Canterbury wants to Remain in the EU - 'the vision for our future cannot be only about ourselves' https://t.co/o8xtoqIj51	2016-06-12 10:03:34	240	103065157	David Cameron	1605242	391	2504	[]	[]	['http://www.dailymail.co.uk/news/article-3637024/Archbishop-Canterbury-says-m-voting-Prime-Minister-warns-defence-health-pension-cuts-quit-EU.html']
741918376759599104	If the pound falls because of Brexit, prices would go up &amp; UK families would be hit. Leave's Nigel Farage's response to this: 'So what?’	2016-06-12 09:01:39	564	103065157	David Cameron	1605242	391	2504	[]	[]	[]
741908319581900800	I'm biased, of course, but this is a very powerful article from Samantha on why we're #StrongerIN: https://t.co/iJDSWd5ybY	2016-06-12 08:21:42	322	103065157	David Cameron	1605242	391	2504	[]	['StrongerIN']	['http://www.dailymail.co.uk/news/article-3636929/I-m-kids-words-Samantha-Cameron-delivers-Brexit-broadside-says-won-t-gamble-children-s-futures.html']
741902601403392000	Coming up on BBC1, I'll be talking to Andrew Marr about why we're #StrongerIn the EU - and why leaving is a leap in the dark.	2016-06-12 07:58:58	105	103065157	David Cameron	1605242	391	2504	[]	['StrongerIn']	[]
